"baseline","covars","model","inference","est","se","p","df","sigma","singular","n","sd_denom","d","d_resid","ci_lo","ci_hi","ci_width_d","s_value","dup_group","is_dup","study_id","grid_type","spec_id","missing","transform","outlier","outlier_scope"
"endpoint","none","lm","hc3",0.137261310655433,0.0336195454036395,8.17264035068106e-05,117,0.18270048917698,0,119,0.182747548121158,0.751097960364599,0.751291423869532,0.0706795626919679,0.203843058618899,0.728674596710026,13.5788382264892,85,FALSE,"tereco_PMC8318721","defensible",85,"locf","log",NA,NA
"change","none","lm","hc3",0.0982245671018483,0.0258366431068888,0.000229783370910601,117,0.139584301911568,0,119,0.182747548121158,0.537487742580969,0.703693508200353,0.0470564493027703,0.149392684900926,0.559986914463601,12.0874379835362,86,FALSE,"tereco_PMC8318721","defensible",86,"locf","log",NA,NA
"ancova","none","lm","hc3",0.111573271509405,0.0221549211195422,1.76069980575622e-06,116,0.120279146562429,0,119,0.182747548121158,0.610532248757908,0.9276194144884,0.0676926586576093,0.1554538843612,0.480232028313762,19.115419614536,87,FALSE,"tereco_PMC8318721","defensible",87,"locf","log",NA,NA
"endpoint","strat","lm","hc3",0.138105573236758,0.0322191807713097,3.77074308561637e-05,116,0.173973133071769,0,119,0.182747548121158,0.755717790233751,0.793832764854475,0.0742914260231718,0.201919720450344,0.698385810038648,14.6947916166472,88,FALSE,"tereco_PMC8318721","defensible",88,"locf","log",NA,NA
"change","strat","lm","hc3",0.0992439638328532,0.0226434264495049,2.58611593889148e-05,116,0.121218833750902,0,119,0.182747548121158,0.543065911708191,0.818717362326667,0.054395804622194,0.144092123043512,0.49082091302178,15.2388535199714,89,FALSE,"tereco_PMC8318721","defensible",89,"locf","log",NA,NA
"ancova","strat","lm","hc3",0.111827789971523,0.0185660518603367,2.10097055874796e-08,115,0.100735680367294,0,119,0.182747548121158,0.611924981326607,1.11011103080642,0.0750520144380417,0.148603565505004,0.402476267523979,25.5043688136733,90,FALSE,"tereco_PMC8318721","defensible",90,"locf","log",NA,NA
"endpoint","none","lm","permutation",0.137261310655433,0.0355429960166939,2e-04,117,0.18270048917698,0,119,0.182747548121158,0.751097960364599,0.751291423869532,0.0668702695441581,0.207652351766709,0.770363726736375,12.2877123795494,91,FALSE,"tereco_PMC8318721","defensible",91,"locf","log",NA,NA
"change","none","lm","permutation",0.0982245671018483,0.0263960454291901,4e-04,117,0.139584301911568,0,119,0.182747548121158,0.537487742580969,0.703693508200353,0.0459485823168706,0.150500551886826,0.572111476432172,11.2877123795494,92,FALSE,"tereco_PMC8318721","defensible",92,"locf","log",NA,NA
"ancova","none","lm","permutation",0.111573271509405,0.0243755069664987,2e-04,116,0.120279146562429,0,119,0.182747548121158,0.610532248757908,0.9276194144884,0.0632945085884346,0.159852034430375,0.52836564339525,12.2877123795494,93,FALSE,"tereco_PMC8318721","defensible",93,"locf","log",NA,NA
"endpoint","strat","lm","permutation",0.138105573236758,0.0344173857210596,2e-04,116,0.173973133071769,0,119,0.182747548121158,0.755717790233751,0.793832764854475,0.0699376041409629,0.206273542332553,0.746034294814186,12.2877123795494,94,FALSE,"tereco_PMC8318721","defensible",94,"locf","log",NA,NA
"change","strat","lm","permutation",0.0992439638328532,0.0238595123104487,2e-04,116,0.121218833750902,0,119,0.182747548121158,0.543065911708191,0.818717362326667,0.0519871933447859,0.146500734320921,0.517180897625363,12.2877123795494,95,FALSE,"tereco_PMC8318721","defensible",95,"locf","log",NA,NA
"ancova","strat","lm","permutation",0.111827789971523,0.0211324874581213,2e-04,115,0.100735680367294,0,119,0.182747548121158,0.611924981326607,1.11011103080642,0.0699683994521925,0.153687180490854,0.458111651288241,12.2877123795494,96,FALSE,"tereco_PMC8318721","defensible",96,"locf","log",NA,NA
"ancova","none","lm","model",66.5020720370234,11.2665545838271,4.10966482571787e-08,109,59.3972306283111,0,112,78.0999506788403,0.851499539487428,1.11961570149915,44.1721271305365,88.8320169435103,0.571829936188084,24.5364040230978,1,FALSE,"tereco_PMC8318721","strict",1,NA,NA,NA,NA
"ancova","strat","lm","model",65.1428443137441,9.33420626257571,2.5115368789297e-10,108,49.1996401530545,0,112,78.0999506788403,0.834095844459903,1.32405123515319,46.6408281723416,83.6448604551466,0.473803529466639,31.8907104894488,2,FALSE,"tereco_PMC8318721","strict",2,NA,NA,NA,NA
"ancova","none","lm","hc3",66.5020720370234,11.4037317302571,5.68895838947188e-08,109,59.3972306283111,0,112,78.0999506788403,0.851499539487428,1.11961570149915,43.9002464859775,89.1038975880693,0.578792313044813,24.0672602302761,3,FALSE,"tereco_PMC8318721","strict",3,NA,NA,NA,NA
"ancova","strat","lm","hc3",65.1428443137441,9.35538320120306,2.7137328036768e-10,108,49.1996401530545,0,112,78.0999506788403,0.834095844459903,1.32405123515319,46.5988518061369,83.6868368213514,0.474878469100785,31.7790022700429,4,FALSE,"tereco_PMC8318721","strict",4,NA,NA,NA,NA
"ancova","none","lm","permutation",66.5020720370234,13.0081294136963,2e-04,109,59.3972306283111,0,112,78.0999506788403,0.851499539487428,1.11961570149915,40.7203824367923,92.2837616372544,0.66022294191323,12.2877123795494,5,FALSE,"tereco_PMC8318721","strict",5,NA,NA,NA,NA
"ancova","strat","lm","permutation",65.1428443137441,11.4637307931375,2e-04,108,49.1996401530545,0,112,78.0999506788403,0.834095844459903,1.32405123515319,42.4197411158086,87.8659475116796,0.581898016590986,12.2877123795494,6,FALSE,"tereco_PMC8318721","strict",6,NA,NA,NA,NA
"endpoint","none","lm","model",71.3371794871794,14.7972998355055,4.61410103670404e-06,110,78.0999506788404,0,112,78.0999506788403,0.913408764885518,0.913408764885518,42.0124044038715,100.661954570487,0.750955021825715,17.725518973722,1,FALSE,"tereco_PMC8318721","outlier_arm",1,NA,NA,"none","pooled"
"change","none","lm","model",63.1102564102564,13.0954005867025,4.6464742342316e-06,110,69.1173491995531,0,112,78.0999506788403,0.80807037471478,0.91308849574145,37.1582461719134,89.0622666485993,0.664584548716601,17.7154321615273,2,FALSE,"tereco_PMC8318721","outlier_arm",2,NA,NA,"none","pooled"
"ancova","none","lm","model",66.5020720370234,11.2665545838271,4.10966482571787e-08,109,59.3972306283111,0,112,78.0999506788403,0.851499539487428,1.11961570149915,44.1721271305365,88.8320169435103,0.571829936188084,24.5364040230978,3,FALSE,"tereco_PMC8318721","outlier_arm",3,NA,NA,"none","pooled"
"endpoint","strat","lm","model",70.3827004219408,13.7915564567576,1.42363782234402e-06,109,72.7817802960677,0,112,78.0999506788403,0.90118751433488,0.967037356542149,43.0482838917821,97.7171169520996,0.699985500440642,19.4219864022101,4,FALSE,"tereco_PMC8318721","outlier_arm",4,NA,NA,"none","pooled"
"change","strat","lm","model",61.9230168776371,11.1992211283802,2.22410304943338e-07,109,59.101324365276,0,112,78.0999506788403,0.792868834607522,1.04774330427727,39.7265246908176,84.1195090644565,0.568412450811781,22.1002730301689,5,FALSE,"tereco_PMC8318721","outlier_arm",5,NA,NA,"none","pooled"
"ancova","strat","lm","model",65.1428443137441,9.33420626257571,2.5115368789297e-10,108,49.1996401530545,0,112,78.0999506788403,0.834095844459903,1.32405123515319,46.6408281723416,83.6448604551466,0.473803529466639,31.8907104894488,6,FALSE,"tereco_PMC8318721","outlier_arm",6,NA,NA,"none","pooled"
"endpoint","none","lm","model",68.6791003369813,13.6838562529941,2.01447715806488e-06,110,72.2232103380685,0,112,78.0999506788403,0.879374439292553,0.950928379055741,41.5609090891076,95.797291584855,0.694448357832852,18.9211631223054,7,FALSE,"tereco_PMC8318721","outlier_arm",7,NA,NA,"sd3_winsor","pooled"
"change","none","lm","model",62.5250282920463,13.1095446035498,5.70655754557289e-06,110,69.1920011313549,0,112,78.0999506788403,0.800577052207873,0.903645324166127,36.5449879321655,88.505068651927,0.665302349977528,17.4189478604457,8,FALSE,"tereco_PMC8318721","outlier_arm",8,NA,NA,"sd3_winsor","pooled"
"ancova","none","lm","model",65.408444398934,10.9283083014535,2.80850268515234e-08,109,57.6389042124497,0,112,78.0999506788403,0.837496615944153,1.13479680595326,43.748892627636,87.0679961702321,0.554662367467187,25.0856235768503,9,FALSE,"tereco_PMC8318721","outlier_arm",9,NA,NA,"sd3_winsor","pooled"
"endpoint","strat","lm","model",67.7649971575685,12.678632178892,5.01666389060746e-07,109,66.9085773307795,0,112,78.0999506788403,0.867670165839529,1.01279985109465,42.6363603646776,92.8936339504593,0.643499427963121,20.9267683814008,10,FALSE,"tereco_PMC8318721","outlier_arm",10,NA,NA,"sd3_winsor","pooled"
"change","strat","lm","model",61.346678300463,11.2475841010305,3.10173428181998e-07,109,59.3565488760802,0,112,78.0999506788403,0.785489334720972,1.03352838839296,39.0543322741436,83.6390243267825,0.570867096139131,21.620421564788,11,FALSE,"tereco_PMC8318721","outlier_arm",11,NA,NA,"sd3_winsor","pooled"
"ancova","strat","lm","model",64.1064164081172,9.06563198049978,1.59467868344332e-10,108,47.8048624804095,0,112,78.0999506788403,0.820825312319762,1.34100200443811,46.136761086944,82.0760717292903,0.460170721363636,32.5460151885211,12,FALSE,"tereco_PMC8318721","outlier_arm",12,NA,NA,"sd3_winsor","pooled"
"endpoint","none","lm","model",66.3288461538461,13.0895039885927,1.64080101292392e-06,110,69.0862270335721,0,112,78.0999506788403,0.84928153702172,0.960087835186222,40.3885215889199,92.2691707187723,0.664285299528472,19.2171682817673,13,FALSE,"tereco_PMC8318721","outlier_arm",13,NA,NA,"iqr15_winsor","pooled"
"change","none","lm","model",60.6352564102563,13.1527463598265,1.09151916149053e-05,110,69.4200194233378,0,112,78.0999506788403,0.776380213856963,0.873454904132047,34.5696003096593,86.7009125108534,0.667494815913093,16.483303017544,14,FALSE,"tereco_PMC8318721","outlier_arm",14,NA,NA,"iqr15_winsor","pooled"
"ancova","none","lm","model",63.5017283738533,10.6443888328211,3.0729727740101e-08,109,56.1464962645662,0,112,78.0999506788403,0.813082822996684,1.1310007319892,42.4048957590878,84.5985609886189,0.54025213668877,24.9557897741318,15,FALSE,"tereco_PMC8318721","outlier_arm",15,NA,NA,"iqr15_winsor","pooled"
"endpoint","strat","lm","model",65.4504430379746,12.1181494629693,3.92101273259549e-07,109,63.9507581739687,0,112,78.0999506788403,0.838034370944963,1.02345061898916,41.4326647666019,89.4682213093473,0.615052328781556,21.282270337526,16,FALSE,"tereco_PMC8318721","outlier_arm",16,NA,NA,"iqr15_winsor","pooled"
"change","strat","lm","model",59.4856118143459,11.3979949592011,8.66775688436953e-07,109,60.1503077290302,0,112,78.0999506788403,0.761660043281722,0.988949417886959,36.895156357029,82.0760672716627,0.57850114528785,20.13783797532,17,FALSE,"tereco_PMC8318721","outlier_arm",17,NA,NA,"iqr15_winsor","pooled"
"ancova","strat","lm","model",62.2574777630784,8.88492980762804,2.1875345862513e-10,108,46.8563139950771,0,112,78.0999506788403,0.797151307035919,1.32868918732317,44.6460054973477,79.8689500288091,0.450998294176956,32.0899751218629,18,FALSE,"tereco_PMC8318721","outlier_arm",18,NA,NA,"iqr15_winsor","pooled"
"endpoint","none","lm","model",67.6830094871794,13.4003277286673,1.75991488943957e-06,110,70.7267505776979,0,112,78.0999506788403,0.866620387066605,0.956964782551762,41.1267052253109,94.2393137490479,0.680059437452716,19.1160629083891,19,FALSE,"tereco_PMC8318721","outlier_arm",19,NA,NA,"mad_winsor","pooled"
"change","none","lm","model",61.5416197435897,13.1999917910382,8.84001319400144e-06,110,69.6693801775599,0,112,78.0999506788403,0.787985385505028,0.883338126257823,35.3823342876779,87.7009051995014,0.669892496180515,16.7875200464375,20,FALSE,"tereco_PMC8318721","outlier_arm",20,NA,NA,"mad_winsor","pooled"
"ancova","none","lm","model",64.5453642228051,10.8165295464881,3.05116707080421e-08,109,57.049496387722,0,112,78.0999506788403,0.826445646402853,1.13139235768427,43.1073543098917,85.9833741357186,0.548989076857936,24.9660635802896,21,FALSE,"tereco_PMC8318721","outlier_arm",21,NA,NA,"mad_winsor","pooled"
"endpoint","strat","lm","model",66.7840368016876,12.4066160254857,4.24524531643554e-07,109,65.4730743854608,0,112,78.0999506788403,0.855109846052457,1.0200229243629,42.1945271815314,91.3735464218439,0.629693345678854,21.1676487402144,22,FALSE,"tereco_PMC8318721","outlier_arm",22,NA,NA,"mad_winsor","pooled"
"change","strat","lm","model",60.3782076033754,11.4058634596793,6.27192260791515e-07,109,60.1918319380533,0,112,78.0999506788403,0.773088933841462,1.00309636140521,37.7721570339178,82.984258172833,0.57890050820691,20.6045889067141,23,FALSE,"tereco_PMC8318721","outlier_arm",23,NA,NA,"mad_winsor","pooled"
"ancova","strat","lm","model",63.2687675894895,9.01148723139414,2.04402786384608e-10,108,47.519469188776,0,112,78.0999506788403,0.810099968560299,1.33142833178855,45.4064365542539,81.1310986247251,0.457422338426011,32.1878660858865,24,FALSE,"tereco_PMC8318721","outlier_arm",24,NA,NA,"mad_winsor","pooled"
"endpoint","none","lm","hc3",71.3371794871794,14.583135694,3.43841378560614e-06,110,78.0999506788404,0,112,78.0999506788403,0.913408764885518,0.913408764885518,42.4368274641848,100.237531510174,0.740086306631296,18.149825397248,25,FALSE,"tereco_PMC8318721","outlier_arm",25,NA,NA,"none","pooled"
"change","none","lm","hc3",63.1102564102564,13.3636619040699,6.91613023995379e-06,110,69.1173491995531,0,112,78.0999506788403,0.80807037471478,0.91308849574145,36.6266152066157,89.593897613897,0.678198666540666,17.141603532217,26,FALSE,"tereco_PMC8318721","outlier_arm",26,NA,NA,"none","pooled"
"ancova","none","lm","hc3",66.5020720370234,11.4037317302571,5.68895838947188e-08,109,59.3972306283111,0,112,78.0999506788403,0.851499539487428,1.11961570149915,43.9002464859775,89.1038975880693,0.578792313044813,24.0672602302761,27,FALSE,"tereco_PMC8318721","outlier_arm",27,NA,NA,"none","pooled"
"endpoint","strat","lm","hc3",70.3827004219408,13.5808735168186,1.01425650629026e-06,109,72.7817802960677,0,112,78.0999506788403,0.90118751433488,0.967037356542149,43.4658506293831,97.2995502144986,0.68929236340351,19.9111460120966,28,FALSE,"tereco_PMC8318721","outlier_arm",28,NA,NA,"none","pooled"
"change","strat","lm","hc3",61.9230168776371,11.3826514773709,3.30078692886498e-07,109,59.101324365276,0,112,78.0999506788403,0.792868834607522,1.04774330427727,39.3629717024869,84.4830620527872,0.577722392371814,21.5306866509438,29,FALSE,"tereco_PMC8318721","outlier_arm",29,NA,NA,"none","pooled"
"ancova","strat","lm","hc3",65.1428443137441,9.35538320120306,2.7137328036768e-10,108,49.1996401530545,0,112,78.0999506788403,0.834095844459903,1.32405123515319,46.5988518061369,83.6868368213514,0.474878469100785,31.7790022700429,30,FALSE,"tereco_PMC8318721","outlier_arm",30,NA,NA,"none","pooled"
"endpoint","none","lm","hc3",68.6791003369813,13.5923501767419,1.74555440442236e-06,110,72.2232103380685,0,112,78.0999506788403,0.879374439292553,0.950928379055741,41.7422526541284,95.6159480198341,0.689804473593627,19.1278832466545,31,FALSE,"tereco_PMC8318721","outlier_arm",31,NA,NA,"sd3_winsor","pooled"
"change","none","lm","hc3",62.5250282920463,13.375863806674,8.41223028979629e-06,110,69.1920011313549,0,112,78.0999506788403,0.800577052207873,0.903645324166127,36.0172057814488,89.0328508026438,0.678817906546496,16.859080224081,32,FALSE,"tereco_PMC8318721","outlier_arm",32,NA,NA,"sd3_winsor","pooled"
"ancova","none","lm","hc3",65.408444398934,11.1048499669961,4.35299039410488e-08,109,57.6389042124497,0,112,78.0999506788403,0.837496615944153,1.13479680595326,43.3989927859465,87.4178960119216,0.563622676370028,24.4534179226148,33,FALSE,"tereco_PMC8318721","outlier_arm",33,NA,NA,"sd3_winsor","pooled"
"endpoint","strat","lm","hc3",67.7649971575685,12.6141220656103,4.45086794053879e-07,109,66.9085773307795,0,112,78.0999506788403,0.867670165839529,1.01279985109465,42.7642173119612,92.7657770031757,0.640225240305581,21.0994099682644,34,FALSE,"tereco_PMC8318721","outlier_arm",34,NA,NA,"sd3_winsor","pooled"
"change","strat","lm","hc3",61.346678300463,11.4245774184622,4.49877195823803e-07,109,59.3565488760802,0,112,78.0999506788403,0.785489334720972,1.03352838839296,38.7035372730934,83.9898193278327,0.579850328471575,21.0839654253358,35,FALSE,"tereco_PMC8318721","outlier_arm",35,NA,NA,"sd3_winsor","pooled"
"ancova","strat","lm","hc3",64.1064164081172,9.13104794730237,2.04598129765303e-10,108,47.8048624804095,0,112,78.0999506788403,0.820825312319762,1.34100200443811,46.007095292163,82.2057375240714,0.463491230369185,32.186487991428,36,FALSE,"tereco_PMC8318721","outlier_arm",36,NA,NA,"sd3_winsor","pooled"
"endpoint","none","lm","hc3",66.3288461538461,13.0669091778473,1.58071823276612e-06,110,69.0862270335721,0,112,78.0999506788403,0.84928153702172,0.960087835186222,40.4332992004114,92.2243931072808,0.663138625014538,19.2709883429429,37,FALSE,"tereco_PMC8318721","outlier_arm",37,NA,NA,"iqr15_winsor","pooled"
"change","none","lm","hc3",60.6352564102563,13.4131460967838,1.56210116644483e-05,110,69.4200194233378,0,112,78.0999506788403,0.776380213856963,0.873454904132047,34.0535491514809,87.2169636690317,0.680709962752312,15.966152584592,38,FALSE,"tereco_PMC8318721","outlier_arm",38,NA,NA,"iqr15_winsor","pooled"
"ancova","none","lm","hc3",63.5017283738533,10.85689945777,5.2548602533752e-08,109,56.1464962645662,0,112,78.0999506788403,0.813082822996684,1.1310007319892,41.9837066092156,85.019750138491,0.551038037222925,24.1817723611233,39,FALSE,"tereco_PMC8318721","outlier_arm",39,NA,NA,"iqr15_winsor","pooled"
"endpoint","strat","lm","hc3",65.4504430379746,12.1308312525545,4.01952835187439e-07,109,63.9507581739687,0,112,78.0999506788403,0.838034370944963,1.02345061898916,41.4075298719323,89.4933562040168,0.615695988462544,21.2464704375167,40,FALSE,"tereco_PMC8318721","outlier_arm",40,NA,NA,"iqr15_winsor","pooled"
"change","strat","lm","hc3",59.4856118143459,11.5555436425467,1.17711637474636e-06,109,60.1503077290302,0,112,78.0999506788403,0.761660043281722,0.988949417886959,36.5828999885872,82.3883236401045,0.586497472192737,19.6963116109106,41,FALSE,"tereco_PMC8318721","outlier_arm",41,NA,NA,"iqr15_winsor","pooled"
"ancova","strat","lm","hc3",62.2574777630784,8.98051704237258,3.15285589821344e-10,108,46.8563139950771,0,112,78.0999506788403,0.797151307035919,1.32868918732317,44.4565350152944,80.0584205108625,0.455850294220656,31.5626217159547,42,FALSE,"tereco_PMC8318721","outlier_arm",42,NA,NA,"iqr15_winsor","pooled"
